phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
4039719,0,0,0,128.7,100,21.88,227.1,67,19.3,178.1,135,8.01,9.2,4,2.48,2,1
3718452,0,0,0,172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1,0
3926239,0,0,0,199.2,124,33.86,126,86,10.71,289.2,135,13.01,7.6,3,2.05,1,0
4105250,0,0,0,184.5,98,31.37,200.5,93,17.04,279.2,91,12.56,8.8,3,2.38,2,0
3361574,0,0,0,168.6,99,28.66,175.6,107,14.93,243.3,92,10.95,10.9,7,2.94,0,0
4068324,0,1,30,174,118,29.58,205.3,81,17.45,218.2,90,9.82,6.7,3,1.81,1,0
4117110,0,0,0,230.4,65,39.17,257.4,80,21.88,107.3,88,4.83,8.5,3,2.3,1,0
3419907,0,0,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,0
4008952,0,0,0,186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,8,4,2.16,0,0
3339266,0,0,0,148.5,105,25.25,243,106,20.66,255.2,114,11.48,6.8,2,1.84,1,0
4194894,0,0,0,157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,10,8,2.7,0,0
3649904,0,0,0,155,110,26.35,133.4,104,11.34,176.1,84,7.92,7,4,1.89,4,1
3943048,1,1,26,129.3,123,21.98,176.5,114,15,154.5,102,6.95,9.6,7,2.59,1,0
3526265,0,0,0,188.5,77,32.05,182,123,15.47,218.2,127,9.82,6.1,6,1.65,1,0
3573187,0,0,0,208.8,120,35.5,225.3,100,19.15,221.6,130,9.97,11.1,5,3,0,0
3738483,0,0,0,238,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0,1
3759930,0,0,0,211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0,0
3526282,0,1,30,198.9,87,33.81,207,90,17.6,159.8,76,7.19,12.6,4,3.4,3,0
3962945,0,0,0,212.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,1,0
4123527,0,0,0,137.4,126,23.36,120,94,10.2,130.3,64,5.86,12.4,2,3.35,3,0
3284231,0,1,31,191.8,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,2,0
4139055,0,0,0,149,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,0,0
3638755,0,0,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3,3,0
3888891,0,0,0,108,79,18.36,241.9,152,20.56,252.1,92,11.34,10.4,3,2.81,3,0
3601776,0,0,0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,0,0
4113578,0,0,0,175.9,105,29.9,188.3,88,16.01,188.3,98,8.47,11,6,2.97,1,0
3997268,0,0,0,236.6,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3,1,1
3501532,0,0,0,169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,2,7,0.54,1,0
3592197,0,0,0,129.6,79,22.03,246.2,99,20.93,172.1,124,7.74,9.4,10,2.54,3,0
4079290,0,0,0,177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8,6,2.16,1,0
3586672,0,1,20,133.3,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1,0
3934621,0,0,0,167.8,121,28.53,212.9,123,18.1,208.2,73,9.37,13,3,3.51,5,0
3367357,0,1,32,174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9,4,2.43,1,0
3511466,0,0,0,150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,2,0
3946668,0,1,21,283.2,110,48.14,239.7,108,20.37,149.5,80,6.73,6.3,1,1.7,5,0
4032673,0,1,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,1
3551735,0,0,0,141.2,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,2,0
4167679,0,1,27,230.2,106,39.13,196.1,78,16.67,215.4,108,9.69,10.4,2,2.81,1,0
3404972,1,0,0,237.8,92,40.43,208.9,119,17.76,167.8,86,7.55,15.6,6,4.21,2,1
4174826,1,0,0,204,84,34.68,168.5,61,14.32,164,102,7.38,13.3,3,3.59,3,1
4086676,0,0,0,221.1,106,37.59,178.6,48,15.18,202.7,90,9.12,7.4,3,2,1,0
4176683,0,0,0,177.2,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,4,0
3316270,0,0,0,118,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1,0
4049754,0,0,0,163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0,0
3649425,0,1,4,141.3,96,24.02,230.4,88,19.58,223.7,85,10.07,9.4,3,2.54,3,0
3396477,0,0,0,272.5,119,46.33,226.1,94,19.22,159.1,94,7.16,16.4,5,4.43,3,1
3622787,0,1,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2,0
4059233,0,0,0,7.9,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,0,0
4161845,0,0,0,159.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,0,0
3859657,0,0,0,150.2,70,25.53,185.7,98,15.78,212.5,128,9.56,12.1,2,3.27,1,0
4205652,0,1,30,144.5,35,24.57,262.3,101,22.3,226.5,82,10.19,12,7,3.24,2,0
4151141,0,0,0,140.7,88,23.92,210.9,98,17.93,229.9,125,10.35,12.4,4,3.35,2,0
3345634,0,0,0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1,0
4034200,0,0,0,220.8,77,37.54,148.5,87,12.62,183.9,100,8.28,7.6,3,2.05,2,0
3577893,0,0,0,216.3,96,36.77,266.3,77,22.64,214,110,9.63,4.5,3,1.22,0,0
3692899,0,0,0,169.5,96,28.82,157.6,94,13.4,98.2,70,4.42,10.6,7,2.86,0,0
3811026,0,1,35,256.3,119,43.57,258.1,91,21.94,215.5,130,9.7,11.7,1,3.16,1,0
3888722,0,0,0,179.7,128,30.55,299.8,92,25.48,185.3,120,8.34,7.6,3,2.05,1,0
4183135,0,0,0,266,120,45.22,130.1,84,11.06,165.8,63,7.46,13.1,6,3.54,3,0
3803974,0,0,0,96.7,97,16.44,193.8,95,16.47,171.7,88,7.73,9.7,3,2.62,2,0
3387232,0,0,0,82.7,116,14.06,194.6,95,16.54,159,54,7.15,10.9,9,2.94,0,0
3345223,0,0,0,168.2,87,28.59,161.7,92,13.74,192.4,112,8.66,10.1,3,2.73,3,0
3408323,0,0,0,286.4,109,48.69,178.2,67,15.15,214.2,152,9.64,10.7,14,2.89,1,1
3376851,0,0,0,174.3,95,29.63,186.6,128,15.86,258.2,105,11.62,12.9,5,3.48,3,0
3445973,1,0,0,190.6,100,32.4,161.7,104,13.74,189.9,136,8.55,13,6,3.51,1,0
3352261,0,0,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4,0
3431458,0,0,0,133.4,102,22.68,204.6,71,17.39,196.9,103,8.86,11.1,7,3,1,0
4154875,0,1,27,204.6,96,34.78,136,93,11.56,210.5,82,9.47,6.6,2,1.78,3,0
3812726,0,0,0,242.2,88,41.17,233.2,89,19.82,188.5,121,8.48,6.2,6,1.67,3,0
3953852,0,1,33,253.1,112,43.03,210.1,94,17.86,95,98,4.27,11.9,4,3.21,3,0
3587914,0,0,0,130,110,22.1,185.3,88,15.75,178.7,105,8.04,8.3,4,2.24,0,0
3326958,0,0,0,105.9,151,18,189.6,142,16.12,170.9,67,7.69,12.7,7,3.43,0,0
3551019,0,0,0,194.2,98,33.01,193.8,95,16.47,192,123,8.64,9.3,7,2.51,3,0
3829447,0,0,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1,0
3868536,0,0,0,196.5,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2,0
3633818,0,0,0,184.5,81,31.37,172,103,14.62,183.4,96,8.25,13.7,3,3.7,3,0
3606416,0,0,0,261.9,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,0,0
3328764,0,0,0,202.4,118,34.41,260.2,67,22.12,177.4,112,7.98,9.2,5,2.48,3,0
3984814,0,1,39,167.4,113,28.46,172.7,94,14.68,192.6,113,8.67,9.5,4,2.57,3,0
4105963,0,1,22,167.7,104,28.51,246.8,91,20.98,203.9,117,9.18,7.5,11,2.03,1,0
3996642,0,1,30,191.7,109,32.59,193,86,16.41,149.4,93,6.72,11.1,4,3,1,0
3909986,0,0,0,240.2,78,40.83,230.3,109,19.58,217,83,9.76,5.2,1,1.4,2,0
3911793,0,1,26,189.1,112,32.15,178.2,97,15.15,199.3,104,8.97,11.1,4,3,1,0
3525542,0,0,0,127.7,67,21.71,182.9,90,15.55,172.9,92,7.78,10.6,7,2.86,1,0
3868118,0,0,0,205.2,106,34.88,99.5,122,8.46,189.5,75,8.53,13.4,3,3.62,1,0
3949825,0,1,23,153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2,0
3824952,0,0,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,0
3872698,0,0,0,153.7,109,26.13,194,105,16.49,256.1,114,11.52,14.1,6,3.81,1,0
4171360,1,1,36,171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1,0
4084836,0,0,0,328.1,106,55.78,151.7,89,12.89,303.5,114,13.66,8.7,3,2.35,1,1
3748329,1,0,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0,1
3638424,0,1,37,201.2,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,1,0
4088910,0,0,0,139.1,72,23.65,246,112,20.91,207.2,121,9.32,11.4,9,3.08,5,0
3993840,0,0,0,118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2,0
3678692,0,0,0,217.6,87,36.99,279,71,23.72,250.7,65,11.28,10.4,4,2.81,2,1
3874504,0,0,0,145,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1,0
3282647,0,0,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,0
3697903,0,0,0,240.1,115,40.82,180.4,91,15.33,133.4,122,6,8,6,2.16,3,0
3996852,0,0,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,0
3354888,0,0,0,269.8,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,1
3442260,0,1,21,126.3,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,1,0
3494070,0,1,15,88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,0
3946505,0,1,34,218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,0
4193612,0,1,26,236.8,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,1,0
3561952,0,0,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,0
4167866,1,1,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10,10,2.7,0,0
3981759,0,0,0,222.7,133,37.86,277,89,23.55,101.8,94,4.58,13.6,4,3.67,4,0
3389950,0,0,0,149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3,1,0
4127278,0,0,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,0
3471263,0,1,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,0
3865684,0,1,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7,2,1.89,2,0
3344354,0,0,0,213.2,79,36.24,120.7,116,10.26,244.4,102,11,7.5,4,2.03,1,0
3985970,1,0,0,269.6,121,45.83,171.7,91,14.59,219,98,9.86,8.2,6,2.21,1,0
3303429,0,0,0,116.7,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2,0
4184637,0,0,0,263.4,101,44.78,235.5,117,20.02,102,146,4.59,13,4,3.51,0,0
3937322,0,0,0,140.2,97,23.83,213.9,102,18.18,120,126,5.4,7.1,2,1.92,1,0
3535557,0,0,0,197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,1,0
4115334,0,0,0,136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3,0
3988588,0,1,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,0
3747285,0,0,0,215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,0
3797215,0,0,0,269.2,104,45.76,193.8,144,16.47,257.6,61,11.59,8.9,2,2.4,3,1
3577875,0,1,25,203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,0
3939677,0,1,34,268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,0
3459598,0,0,0,159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,0
3533203,0,0,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,0
3307486,0,0,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,0
3976425,0,0,0,186,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,0
3381815,0,1,26,170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,0
4065023,0,0,0,164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,0
3682458,0,0,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,0
4008375,0,0,0,261.2,119,44.4,250.8,105,21.32,176,112,7.92,9.8,2,2.65,0,1
3878201,0,0,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,0
3464360,0,0,0,181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,0
4128811,0,0,0,177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,0
4133990,0,0,0,160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,0
3452448,0,0,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,0
3944512,0,1,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,0
4008538,1,0,0,228.9,134,38.91,255.7,71,21.73,208,120,9.36,10.1,2,2.73,4,1
4128769,0,0,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,0
3901552,0,0,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,0
3892477,0,0,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,0
3894695,0,0,0,200.1,72,34.02,300.9,120,25.58,236,68,10.62,11.9,5,3.21,0,0
4068037,0,0,0,154,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,0
3829138,0,1,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,0
4147942,0,0,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7,8.3,6,2.24,3,0
3487071,0,1,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,0
4042942,0,0,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3,1,0
3483581,0,0,0,109,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,0
3276764,0,0,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3,4,0
4052831,0,0,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,0
4164351,0,0,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3,1,0
4193196,0,1,37,223.5,104,38,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,0
4116211,0,0,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,0
3918369,0,0,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,0
4164464,0,0,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,0
3471814,0,0,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11,6,2.97,0,0
3867337,0,0,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,0
3758505,0,1,28,233.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,0,0
4075056,0,0,0,158.8,53,27,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,0
3678924,0,0,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,0
4195171,0,0,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,1
3967687,0,1,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,0
3944548,0,0,0,148.4,95,25.23,193.8,98,16.47,206,106,9.27,6.9,6,1.86,0,0
3826438,0,0,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,0
4132194,0,0,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,1
3662622,0,0,0,119.3,82,20.28,185.1,111,15.73,157,74,7.07,10.9,4,2.94,2,0
4167591,0,0,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,0,0
3552634,1,1,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,1
4225350,0,0,0,236.2,135,40.15,273.9,88,23.28,227,77,10.22,10.1,6,2.73,2,1
3292388,0,0,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,0
3815273,0,1,19,154.6,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,3,0
4216694,0,1,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,0
3421702,0,0,0,103.7,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,0,0
3814029,0,0,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,1
3352967,0,0,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,1
4166594,0,0,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,0
3886026,1,0,0,196.2,129,33.35,176.5,86,15,232.4,108,10.46,15.2,1,4.1,0,1
3671024,0,0,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,0
3867118,0,0,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,0
3462020,1,0,0,172.9,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,1
3299067,0,0,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,1
3296144,0,0,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,0
3321502,0,0,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,0
3428320,0,1,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,0
4115748,0,0,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,0
3819367,0,0,0,27,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,0
4001280,0,1,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,0
3605794,0,0,0,245,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,0
3733538,0,0,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,0
3949942,0,1,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,0
3803329,0,1,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,0
3347618,0,0,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,0
3279289,0,1,31,142.1,77,24.16,193,97,16.41,253.4,88,11.4,11,4,2.97,1,0
3512589,0,0,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,3,0
3686892,0,1,31,193,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,0
3379303,0,0,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,1,0
3775258,0,0,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,0
3485767,0,0,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,0
3733549,0,0,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,0
4228344,0,0,0,178.3,102,30.31,235,120,19.98,239.7,119,10.79,10.9,1,2.94,3,0
4112958,1,0,0,252.3,120,42.89,207,112,17.6,284.6,95,12.81,12,5,3.24,3,1
3842908,0,0,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,4,0
3476393,0,1,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,0
3857148,0,0,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,1
4192767,0,0,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,0
3751746,0,0,0,123.3,78,20.96,170,85,14.45,165.9,78,7.47,12.7,2,3.43,1,0
3627870,0,0,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,0
4103725,1,0,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,0
3871535,0,0,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,1
3292045,0,0,0,144,102,24.48,224.7,73,19.1,227.7,91,10.25,10,7,2.7,1,0
3416743,0,1,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,0
3368343,0,0,0,226,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,1
3685758,0,0,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,0
3468362,1,1,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3,1,0
3459690,0,0,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,0
3399798,1,0,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,0
3595731,0,0,0,270,102,45.9,256.6,111,21.81,168.5,104,7.58,12,5,3.24,2,1
3732091,0,0,0,224.7,116,38.2,192,79,16.32,212.2,98,9.55,11.3,11,3.05,3,0
3673439,0,0,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,0
3671681,1,0,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,1
4209973,0,0,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13,2,3.51,1,0
3514025,1,0,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,1
3935897,0,0,0,182.6,83,31.04,154.5,111,13.13,196,57,8.82,12.1,5,3.27,0,0
3847216,0,1,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,0
3844595,0,0,0,231.5,82,39.36,266.9,97,22.69,211,118,9.49,7.4,10,2,1,0
3299667,1,0,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,1
3475063,0,0,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13,3,3.51,2,0
3458433,0,0,0,197.9,89,33.64,251,113,21.34,138.3,85,6.22,11.2,2,3.02,2,0
3397602,0,0,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,0
3321109,0,0,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,0
3433296,0,0,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,0
3662536,0,0,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,0
3552293,0,0,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,0
3509318,0,0,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,0
4185300,1,0,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,1
3952626,0,0,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,0
4027372,0,0,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,0
3379710,0,0,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,0
3634967,0,0,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,0
4005389,0,0,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,0
4169162,0,1,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,0
4146541,0,0,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,0
3926647,0,1,29,219.2,102,37.26,206,109,17.51,192.4,117,8.66,15,5,4.05,1,0
3432465,0,1,37,178.1,130,30.28,242.8,103,20.64,243,93,10.93,13,4,3.51,0,0
3389171,0,0,0,146.5,101,24.91,284.5,142,24.18,176,98,7.92,14,6,3.78,3,0
4054606,0,1,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,0
3869711,0,0,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13,3,3.51,1,0
3278495,0,0,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,1
4165660,0,0,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,1
3703032,0,0,0,123.8,107,21.05,319,125,27.12,237.6,78,10.69,7.3,4,1.97,2,0
3318462,0,0,0,96,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,3,0
4144037,0,1,27,93.4,106,15.88,252,92,21.42,189,104,8.5,10.9,1,2.94,1,0
4152865,0,0,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,0
3622353,0,0,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,0
3295114,0,0,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,0
3511389,1,1,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2,0
3753668,0,1,34,160,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,0
3755414,0,1,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,0
3607079,0,0,0,216.2,67,36.75,222.2,133,18.89,192,95,8.64,3.1,1,0.84,2,0
3449302,0,0,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,0
4181775,0,0,0,241.2,105,41,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,0
